Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
3473.4,57.8898,2.238,,,,,,,,,,,,,,,
3473.42,57.8902,2.2386,,,,,,,,,,,,,,,
3473.44,57.8906,2.2375,,,,,,,,,,,,,,,
3473.46,57.8908,2.2382,,,,,,,,,,,,,,,
3473.48,57.8912,2.2394,,,,,,,,,,,,,,,
3473.5,57.8914,2.238,,,,,,,,,,,,,,,
3473.52,57.8919,2.2369,,,,,,,,,,,,,,,
3473.54,57.8923,2.2378,,,,,,,,,,,,,,,
3473.56,57.8925,2.2385,,,,,,,,,,,,,,,
3473.58,57.8929,2.2383,,,,,,,,,,,,,,,
3473.6,57.8931,2.2392,,,,,,,,,,,,,,,
3473.62,57.8935,2.2379,,,,,,,,,,,,,,,
3473.64,57.8937,2.2389,,,,,,,,,,,,,,,
3473.66,57.8942,2.2385,,,,,,,,,,,,,,,
3473.68,57.8946,2.2385,,,,,,,,,,,,,,,
3473.7,57.8948,2.2387,,,,,,,,,,,,,,,
3473.72,57.8952,2.2367,,,,,,,,,,,,,,,
3473.74,57.8954,2.239,,,,,,,,,,,,,,,
3473.76,57.8958,2.2379,,,,,,,,,,,,,,,
3473.78,57.8962,2.2376,,,,,,,,,,,,,,,
3473.8,57.8965,2.2382,,,,,,,,,,,,,,,
3473.82,57.8969,2.2375,,,,,,,,,,,,,,,
3473.84,57.8973,2.2388,,,,,,,,,,,,,,,
3473.86,57.8977,2.239,,,,,,,,,,,,,,,
3473.88,57.8979,2.2376,,,,,,,,,,,,,,,
3473.9,57.8983,2.2378,,,,,,,,,,,,,,,
3473.92,57.8985,2.2379,,,,,,,,,,,,,,,
3473.94,57.899,2.2387,,,,,,,,,,,,,,,
3473.96,57.8994,2.2387,,,,,,,,,,,,,,,
3473.98,57.8996,2.2386,,,,,,,,,,,,,,,
3474,57.9,2.2384,,,,,,,,,,,,,,,
3474.02,57.9002,2.2382,,,,,,,,,,,,,,,
3474.04,57.9006,2.2388,,,,,,,,,,,,,,,
3474.06,57.901,2.2382,,,,,,,,,,,,,,,
3474.08,57.9012,2.2387,,,,,,,,,,,,,,,
3474.1,57.9017,2.2391,,,,,,,,,,,,,,,
3474.12,57.9019,2.2387,,,,,,,,,,,,,,,
3474.14,57.9023,2.2378,,,,,,,,,,,,,,,
3474.16,57.9025,2.2383,,,,,,,,,,,,,,,
3474.18,57.9029,2.2395,,,,,,,,,,,,,,,
3474.2,57.9033,2.2379,,,,,,,,,,,,,,,
3474.22,57.9035,2.2385,,,,,,,,,,,,,,,
3474.24,57.904,2.239,,,,,,,,,,,,,,,
3474.26,57.9042,2.2382,,,,,,,,,,,,,,,
3474.28,57.9046,2.238,,,,,,,,,,,,,,,
3474.3,57.9048,2.2378,,,,,,,,,,,,,,,
3474.32,57.9052,2.2378,,,,,,,,,,,,,,,
3474.34,57.9054,2.2383,,,,,,,,,,,,,,,
3474.36,57.9058,2.2381,,,,,,,,,,,,,,,
3474.38,57.9062,2.2378,,,,,,,,,,,,,,,
3474.4,57.9065,2.2388,,,,,,,,,,,,,,,
3474.42,57.9067,2.2368,,,,,,,,,,,,,,,
3474.44,57.9071,2.2374,,,,,,,,,,,,,,,
3474.46,57.9075,2.2387,,,,,,,,,,,,,,,
3474.48,57.9079,2.238,,,,,,,,,,,,,,,
3474.5,57.9081,2.2385,,,,,,,,,,,,,,,
3474.52,57.9085,2.238,,,,,,,,,,,,,,,
3474.54,57.909,2.2389,,,,,,,,,,,,,,,
3474.56,57.9092,2.2391,,,,,,,,,,,,,,,
3474.58,57.9096,2.238,,,,,,,,,,,,,,,
3474.6,57.91,2.2393,,,,,,,,,,,,,,,
3474.62,57.9102,2.2383,,,,,,,,,,,,,,,
3474.64,57.9106,2.2378,,,,,,,,,,,,,,,
3474.66,57.911,2.2389,,,,,,,,,,,,,,,
3474.68,57.9112,2.2392,,,,,,,,,,,,,,,
3474.7,57.9117,2.2383,,,,,,,,,,,,,,,
3474.72,57.9121,2.238,,,,,,,,,,,,,,,
3474.74,57.9123,2.2386,,,,,,,,,,,,,,,
3474.76,57.9127,2.2378,,,,,,,,,,,,,,,
3474.78,57.9129,2.2393,,,,,,,,,,,,,,,
3474.8,57.9133,2.2381,,,,,,,,,,,,,,,
3474.82,57.9137,2.237,,,,,,,,,,,,,,,
3474.84,57.914,2.2384,,,,,,,,,,,,,,,
3474.86,57.9144,2.2386,,,,,,,,,,,,,,,
3474.88,57.9148,2.2396,,,,,,,,,,,,,,,
3474.9,57.915,2.2372,,,,,,,,,,,,,,,
3474.92,57.9154,2.2381,,,,,,,,,,,,,,,
3474.94,57.9156,2.2397,,,,,,,,,,,,,,,
3474.96,57.916,2.2382,,,,,,,,,,,,,,,
3474.98,57.9165,2.2398,,,,,,,,,,,,,,,
3475,57.9167,2.2377,,,,,,,,,,,,,,,
3475.02,57.9171,2.2378,,,,,,,,,,,,,,,
3475.04,57.9175,2.2392,,,,,,,,,,,,,,,
3475.06,57.9177,2.2382,,,,,,,,,,,,,,,
3475.08,57.9181,2.2377,,,,,,,,,,,,,,,
3475.1,57.9185,2.2398,,,,,,,,,,,,,,,
3475.12,57.9187,2.2396,,,,,,,,,,,,,,,
3475.14,57.9192,2.2383,,,,,,,,,,,,,,,
3475.16,57.9196,2.239,,,,,,,,,,,,,,,
3475.18,57.92,2.2393,,,,,,,,,,,,,,,
3475.2,57.9202,2.2396,,,,,,,,,,,,,,,
3475.22,57.9206,2.2393,,,,,,,,,,,,,,,
3475.24,57.9208,2.2391,,,,,,,,,,,,,,,
3475.26,57.9212,2.2396,,,,,,,,,,,,,,,
3475.28,57.9217,2.2392,,,,,,,,,,,,,,,
3475.3,57.9219,2.2399,,,,,,,,,,,,,,,
3475.32,57.9223,2.2396,,,,,,,,,,,,,,,
3475.34,57.9225,2.2376,,,,,,,,,,,,,,,
3475.36,57.9229,2.2395,,,,,,,,,,,,,,,
3475.38,57.9231,2.2396,,,,,,,,,,,,,,,
3475.4,57.9235,2.2396,,,,,,,,,,,,,,,
3475.42,57.924,2.2404,,,,,,,,,,,,,,,
3475.44,57.9242,2.2381,,,,,,,,,,,,,,,
3475.46,57.9246,2.239,,,,,,,,,,,,,,,
3475.48,57.9248,2.24,,,,,,,,,,,,,,,
3475.5,57.9252,2.2402,,,,,,,,,,,,,,,
3475.52,57.9256,2.2387,,,,,,,,,,,,,,,
3475.54,57.9258,2.2394,,,,,,,,,,,,,,,
3475.56,57.9262,2.2386,,,,,,,,,,,,,,,
3475.58,57.9265,2.2401,,,,,,,,,,,,,,,
3475.6,57.9269,2.2398,,,,,,,,,,,,,,,
3475.62,57.9271,2.2387,,,,,,,,,,,,,,,
3475.64,57.9275,2.2389,,,,,,,,,,,,,,,
3475.66,57.9279,2.2384,,,,,,,,,,,,,,,
3475.68,57.9281,2.2404,,,,,,,,,,,,,,,
3475.7,57.9285,2.2392,,,,,,,,,,,,,,,
3475.72,57.929,2.2384,,,,,,,,,,,,,,,
3475.74,57.9292,2.2398,,,,,,,,,,,,,,,
3475.76,57.9296,2.2386,,,,,,,,,,,,,,,
3475.78,57.9298,2.2397,,,,,,,,,,,,,,,
3475.8,57.9302,2.2397,,,,,,,,,,,,,,,
3475.82,57.9306,2.2388,,,,,,,,,,,,,,,
3475.84,57.9308,2.2381,,,,,,,,,,,,,,,
3475.86,57.9312,2.2392,,,,,,,,,,,,,,,
3475.88,57.9315,2.2392,,,,,,,,,,,,,,,
3475.9,57.9319,2.2377,,,,,,,,,,,,,,,
3475.92,57.9321,2.2392,,,,,,,,,,,,,,,
3475.94,57.9323,2.2395,,,,,,,,,,,,,,,
3475.96,57.9327,2.2406,,,,,,,,,,,,,,,
3475.98,57.9331,2.2401,,,,,,,,,,,,,,,
3476,57.9333,2.2385,,,,,,,,,,,,,,,
3476.02,57.9337,2.2392,,,,,,,,,,,,,,,
3476.04,57.9342,2.2388,,,,,,,,,,,,,,,
3476.06,57.9344,2.2397,,,,,,,,,,,,,,,
3476.08,57.9348,2.2393,,,,,,,,,,,,,,,
3476.1,57.935,2.2386,,,,,,,,,,,,,,,
3476.12,57.9354,2.2407,,,,,,,,,,,,,,,
3476.14,57.9358,2.2388,,,,,,,,,,,,,,,
3476.16,57.936,2.2394,,,,,,,,,,,,,,,
3476.18,57.9365,2.2399,,,,,,,,,,,,,,,
3476.2,57.9369,2.2389,,,,,,,,,,,,,,,
3476.22,57.9371,2.2392,,,,,,,,,,,,,,,
3476.24,57.9377,2.2404,,,,,,,,,,,,,,,
3476.26,57.9379,2.2393,,,,,,,,,,,,,,,
3476.28,57.9383,2.2403,,,,,,,,,,,,,,,
3476.3,57.9387,2.2415,,,,,,,,,,,,,,,
3476.32,57.939,2.2394,,,,,,,,,,,,,,,
3476.34,57.9394,2.2401,,,,,,,,,,,,,,,
3476.36,57.9396,2.2396,,,,,,,,,,,,,,,
3476.38,57.94,2.2393,,,,,,,,,,,,,,,
3476.4,57.9402,2.2405,,,,,,,,,,,,,,,
3476.42,57.9406,2.2396,,,,,,,,,,,,,,,
3476.44,57.9408,2.2406,,,,,,,,,,,,,,,
3476.46,57.9412,2.2398,,,,,,,,,,,,,,,
3476.48,57.9417,2.2397,,,,,,,,,,,,,,,
3476.5,57.9419,2.2392,,,,,,,,,,,,,,,
3476.52,57.9421,2.2389,,,,,,,,,,,,,,,
3476.54,57.9425,2.2402,,,,,,,,,,,,,,,
3476.56,57.9429,2.2401,,,,,,,,,,,,,,,
3476.58,57.9431,2.2389,,,,,,,,,,,,,,,
3476.6,57.9435,2.2397,,,,,,,,,,,,,,,
3476.62,57.944,2.2403,,,,,,,,,,,,,,,
3476.64,57.9442,2.2394,,,,,,,,,,,,,,,
3476.66,57.9444,2.2401,,,,,,,,,,,,,,,
3476.68,57.9448,2.2398,,,,,,,,,,,,,,,
3476.7,57.945,2.2389,,,,,,,,,,,,,,,
3476.72,57.9454,2.2405,,,,,,,,,,,,,,,
3476.74,57.9458,2.2392,,,,,,,,,,,,,,,
3476.76,57.946,2.2395,,,,,,,,,,,,,,,
3476.78,57.9464,2.2411,,,,,,,,,,,,,,,
3476.8,57.9467,2.2394,,,,,,,,,,,,,,,
3476.82,57.9471,2.2402,,,,,,,,,,,,,,,
3476.84,57.9475,2.2401,,,,,,,,,,,,,,,
3476.86,57.9477,2.2392,,,,,,,,,,,,,,,
3476.88,57.9481,2.2399,,,,,,,,,,,,,,,
3476.9,57.9485,2.2397,,,,,,,,,,,,,,,
3476.92,57.9487,2.2405,,,,,,,,,,,,,,,
3476.94,57.9492,2.2403,,,,,,,,,,,,,,,
3476.96,57.9496,2.2408,,,,,,,,,,,,,,,
3476.98,57.9498,2.2413,,,,,,,,,,,,,,,
3477,57.9502,2.2413,,,,,,,,,,,,,,,
3477.02,57.9506,2.2397,,,,,,,,,,,,,,,
3477.04,57.9508,2.24,,,,,,,,,,,,,,,
3477.06,57.9512,2.2404,,,,,,,,,,,,,,,
3477.08,57.9515,2.2402,,,,,,,,,,,,,,,
3477.1,57.9519,2.2413,,,,,,,,,,,,,,,
3477.12,57.9523,2.2394,,,,,,,,,,,,,,,
3477.14,57.9525,2.2401,,,,,,,,,,,,,,,
3477.16,57.9529,2.2401,,,,,,,,,,,,,,,
3477.18,57.9531,2.2404,,,,,,,,,,,,,,,
3477.2,57.9535,2.2406,,,,,,,,,,,,,,,
3477.22,57.954,2.2402,,,,,,,,,,,,,,,
3477.24,57.9542,2.24,,,,,,,,,,,,,,,
3477.26,57.9546,2.2413,,,,,,,,,,,,,,,
3477.28,57.9548,2.2394,,,,,,,,,,,,,,,
3477.3,57.9552,2.2409,,,,,,,,,,,,,,,
3477.32,57.9554,2.2408,,,,,,,,,,,,,,,
3477.34,57.9558,2.24,,,,,,,,,,,,,,,
3477.36,57.9562,2.2412,,,,,,,,,,,,,,,
3477.38,57.9565,2.2403,,,,,,,,,,,,,,,
3477.4,57.9569,2.2398,,,,,,,,,,,,,,,
3477.42,57.9573,2.2408,,,,,,,,,,,,,,,
3477.44,57.9575,2.2406,,,,,,,,,,,,,,,
3477.46,57.9579,2.2394,,,,,,,,,,,,,,,
3477.48,57.9583,2.2417,,,,,,,,,,,,,,,
3477.5,57.9587,2.241,,,,,,,,,,,,,,,
3477.52,57.959,2.2407,,,,,,,,,,,,,,,
3477.54,57.9594,2.2416,,,,,,,,,,,,,,,
3477.56,57.9596,2.2405,,,,,,,,,,,,,,,
3477.58,57.96,2.2416,,,,,,,,,,,,,,,
3477.6,57.9602,2.2409,,,,,,,,,,,,,,,
3477.62,57.9606,2.2415,,,,,,,,,,,,,,,
3477.64,57.961,2.2411,,,,,,,,,,,,,,,
3477.66,57.9612,2.2407,,,,,,,,,,,,,,,
3477.68,57.9615,2.2411,,,,,,,,,,,,,,,
3477.7,57.9619,2.2407,,,,,,,,,,,,,,,
3477.72,57.9623,2.2416,,,,,,,,,,,,,,,
3477.74,57.9625,2.2408,,,,,,,,,,,,,,,
3477.76,57.9629,2.2416,,,,,,,,,,,,,,,
3477.78,57.9631,2.2413,,,,,,,,,,,,,,,
3477.8,57.9635,2.2421,,,,,,,,,,,,,,,
3477.82,57.964,2.2413,,,,,,,,,,,,,,,
3477.84,57.9642,2.2408,,,,,,,,,,,,,,,
3477.86,57.9646,2.2421,,,,,,,,,,,,,,,
3477.88,57.965,2.2407,,,,,,,,,,,,,,,
3477.9,57.9652,2.2421,,,,,,,,,,,,,,,
3477.92,57.9656,2.2416,,,,,,,,,,,,,,,
3477.94,57.9658,2.2403,,,,,,,,,,,,,,,
3477.96,57.9662,2.2424,,,,,,,,,,,,,,,
3477.98,57.9667,2.2414,,,,,,,,,,,,,,,
3478,57.9669,2.242,,,,,,,,,,,,,,,
3478.02,57.9673,2.2427,,,,,,,,,,,,,,,
3478.04,57.9675,2.2414,,,,,,,,,,,,,,,
3478.06,57.9679,2.2425,,,,,,,,,,,,,,,
3478.08,57.9681,2.2413,,,,,,,,,,,,,,,
3478.1,57.9685,2.2418,,,,,,,,,,,,,,,
3478.12,57.969,2.2426,,,,,,,,,,,,,,,
3478.14,57.9692,2.2429,,,,,,,,,,,,,,,
3478.16,57.9696,2.2424,,,,,,,,,,,,,,,
3478.18,57.9698,2.242,,,,,,,,,,,,,,,
3478.2,57.9702,2.2415,,,,,,,,,,,,,,,
3478.22,57.9706,2.242,,,,,,,,,,,,,,,
3478.24,57.9708,2.2427,,,,,,,,,,,,,,,
3478.26,57.9712,2.242,,,,,,,,,,,,,,,
3478.28,57.9715,2.2426,,,,,,,,,,,,,,,
3478.3,57.9719,2.2418,,,,,,,,,,,,,,,
3478.32,57.9721,2.2429,,,,,,,,,,,,,,,
3478.34,57.9725,2.2427,,,,,,,,,,,,,,,
3478.36,57.9727,2.2412,,,,,,,,,,,,,,,
3478.38,57.9731,2.2421,,,,,,,,,,,,,,,
3478.4,57.9733,2.2418,,,,,,,,,,,,,,,
3478.42,57.9737,2.2431,,,,,,,,,,,,,,,
3478.44,57.9742,2.2433,,,,,,,,,,,,,,,
3478.46,57.9744,2.2417,,,,,,,,,,,,,,,
3478.48,57.9748,2.2424,,,,,,,,,,,,,,,
3478.5,57.975,2.2429,,,,,,,,,,,,,,,
3478.52,57.9754,2.2419,,,,,,,,,,,,,,,
3478.54,57.9758,2.2418,,,,,,,,,,,,,,,
3478.56,57.976,2.2436,,,,,,,,,,,,,,,
3478.58,57.9765,2.2417,,,,,,,,,,,,,,,
3478.6,57.9767,2.2418,,,,,,,,,,,,,,,
3478.62,57.9771,2.2429,,,,,,,,,,,,,,,
3478.64,57.9775,2.2423,,,,,,,,,,,,,,,
3478.66,57.9777,2.2431,,,,,,,,,,,,,,,
3478.68,57.9781,2.2434,,,,,,,,,,,,,,,
3478.7,57.9785,2.2423,,,,,,,,,,,,,,,
3478.72,57.9787,2.2429,,,,,,,,,,,,,,,
3478.74,57.9792,2.2427,,,,,,,,,,,,,,,
3478.76,57.9794,2.2428,,,,,,,,,,,,,,,
3478.78,57.9798,2.2428,,,,,,,,,,,,,,,
3478.8,57.9802,2.2424,,,,,,,,,,,,,,,
3478.82,57.9804,2.243,,,,,,,,,,,,,,,
3478.84,57.9808,2.2432,,,,,,,,,,,,,,,
3478.86,57.9812,2.2437,,,,,,,,,,,,,,,
3478.88,57.9815,2.2425,,,,,,,,,,,,,,,
3478.9,57.9819,2.2433,,,,,,,,,,,,,,,
3478.92,57.9821,2.2443,,,,,,,,,,,,,,,
3478.94,57.9827,2.2445,,,,,,,,,,,,,,,
3478.96,57.9829,2.2428,,,,,,,,,,,,,,,
3478.98,57.9833,2.2438,,,,,,,,,,,,,,,
3479,57.9835,2.2441,,,,,,,,,,,,,,,
3479.02,57.984,2.2419,,,,,,,,,,,,,,,
3479.04,57.9842,2.2436,,,,,,,,,,,,,,,
3479.06,57.9844,2.2428,,,,,,,,,,,,,,,
3479.08,57.9848,2.2432,,,,,,,,,,,,,,,
3479.1,57.985,2.2439,,,,,,,,,,,,,,,
3479.12,57.9854,2.2423,,,,,,,,,,,,,,,
3479.14,57.9858,2.2435,,,,,,,,,,,,,,,
3479.16,57.986,2.2444,,,,,,,,,,,,,,,
3479.18,57.9865,2.2438,,,,,,,,,,,,,,,
3479.2,57.9867,2.2435,,,,,,,,,,,,,,,
3479.22,57.9871,2.2419,,,,,,,,,,,,,,,
3479.24,57.9875,2.2431,,,,,,,,,,,,,,,
3479.26,57.9877,2.2445,,,,,,,,,,,,,,,
3479.28,57.9881,2.2438,,,,,,,,,,,,,,,
3479.3,57.9883,2.2436,,,,,,,,,,,,,,,
3479.32,57.9887,2.2441,,,,,,,,,,,,,,,
3479.34,57.9892,2.2431,,,,,,,,,,,,,,,
3479.36,57.9896,2.2444,,,,,,,,,,,,,,,
3479.38,57.9898,2.2442,,,,,,,,,,,,,,,
3479.4,57.9902,2.2426,,,,,,,,,,,,,,,
3479.42,57.9904,2.2443,,,,,,,,,,,,,,,
3479.44,57.9908,2.2445,,,,,,,,,,,,,,,
3479.46,57.9912,2.2439,,,,,,,,,,,,,,,
3479.48,57.9915,2.2444,,,,,,,,,,,,,,,
3479.5,57.9919,2.2434,,,,,,,,,,,,,,,
3479.52,57.9923,2.2456,,,,,,,,,,,,,,,
3479.54,57.9925,2.2448,,,,,,,,,,,,,,,
3479.56,57.9927,2.2446,,,,,,,,,,,,,,,
3479.58,57.9931,2.2448,,,,,,,,,,,,,,,
3479.6,57.9935,2.2439,,,,,,,,,,,,,,,
3479.62,57.9937,2.2455,,,,,,,,,,,,,,,
3479.64,57.9942,2.2458,,,,,,,,,,,,,,,
3479.66,57.9946,2.2444,,,,,,,,,,,,,,,
3479.68,57.9948,2.2445,,,,,,,,,,,,,,,
3479.7,57.9952,2.2458,,,,,,,,,,,,,,,
3479.72,57.9956,2.2444,,,,,,,,,,,,,,,
3479.74,57.9958,2.246,,,,,,,,,,,,,,,
3479.76,57.9962,2.2447,,,,,,,,,,,,,,,
3479.78,57.9967,2.2445,,,,,,,,,,,,,,,
3479.8,57.9969,2.2463,,,,,,,,,,,,,,,
3479.82,57.9973,2.2436,,,,,,,,,,,,,,,
3479.84,57.9977,2.2443,,,,,,,,,,,,,,,
3479.86,57.9979,2.2459,,,,,,,,,,,,,,,
3479.88,57.9983,2.2458,,,,,,,,,,,,,,,
3479.9,57.9987,2.2459,,,,,,,,,,,,,,,
3479.92,57.999,2.2449,,,,,,,,,,,,,,,
3479.94,57.9994,2.2455,,,,,,,,,,,,,,,
3479.96,57.9998,2.2455,,,,,,,,,,,,,,,
3479.98,58,2.2454,,,,,,,,,,,,,,,
3480,58.0002,2.2458,,,,,,,,,,,,,,,
3480.02,58.0006,2.2447,,,,,,,,,,,,,,,
3480.04,58.001,2.246,,,,,,,,,,,,,,,
3480.06,58.0012,2.2454,,,,,,,,,,,,,,,
3480.08,58.0014,2.2447,,,,,,,,,,,,,,,
3480.1,58.0019,2.2446,,,,,,,,,,,,,,,
3480.12,58.0023,2.245,,,,,,,,,,,,,,,
3480.14,58.0025,2.2455,,,,,,,,,,,,,,,
3480.16,58.0029,2.245,,,,,,,,,,,,,,,
3480.18,58.0031,2.2462,,,,,,,,,,,,,,,
3480.2,58.0035,2.2448,,,,,,,,,,,,,,,
3480.22,58.0037,2.2461,,,,,,,,,,,,,,,
3480.24,58.0042,2.2462,,,,,,,,,,,,,,,
3480.26,58.0046,2.2456,,,,,,,,,,,,,,,
3480.28,58.0048,2.2463,,,,,,,,,,,,,,,
3480.3,58.0052,2.2449,,,,,,,,,,,,,,,
3480.32,58.0056,2.2456,,,,,,,,,,,,,,,
3480.34,58.0058,2.246,,,,,,,,,,,,,,,
3480.36,58.0062,2.2455,,,,,,,,,,,,,,,
3480.38,58.0065,2.2464,,,,,,,,,,,,,,,
3480.4,58.0069,2.246,,,,,,,,,,,,,,,
3480.42,58.0073,2.2453,,,,,,,,,,,,,,,
3480.44,58.0075,2.2455,,,,,,,,,,,,,,,
3480.46,58.0079,2.2462,,,,,,,,,,,,,,,
3480.48,58.0081,2.2449,,,,,,,,,,,,,,,
3480.5,58.0085,2.2463,,,,,,,,,,,,,,,
3480.52,58.0087,2.2449,,,,,,,,,,,,,,,
3480.54,58.0092,2.2453,,,,,,,,,,,,,,,
3480.56,58.0094,2.2464,,,,,,,,,,,,,,,
3480.58,58.0098,2.2449,,,,,,,,,,,,,,,
3480.6,58.0102,2.2449,,,,,,,,,,,,,,,
3480.62,58.0106,2.2449,,,,,,,,,,,,,,,
3480.64,58.0108,2.2454,,,,,,,,,,,,,,,
3480.66,58.011,2.2456,,,,,,,,,,,,,,,
3480.68,58.0115,2.2449,,,,,,,,,,,,,,,
3480.7,58.0117,2.2452,,,,,,,,,,,,,,,
3480.72,58.0121,2.2449,,,,,,,,,,,,,,,
3480.74,58.0123,2.2458,,,,,,,,,,,,,,,
3480.76,58.0127,2.2453,,,,,,,,,,,,,,,
3480.78,58.0131,2.2441,,,,,,,,,,,,,,,
3480.8,58.0133,2.245,,,,,,,,,,,,,,,
3480.82,58.0135,2.2454,,,,,,,,,,,,,,,
3480.84,58.014,2.245,,,,,,,,,,,,,,,
3480.86,58.0144,2.2437,,,,,,,,,,,,,,,
3480.88,58.0146,2.2453,,,,,,,,,,,,,,,
3480.9,58.015,2.2442,,,,,,,,,,,,,,,
3480.92,58.0152,2.2446,,,,,,,,,,,,,,,
3480.94,58.0156,2.2446,,,,,,,,,,,,,,,
3480.96,58.0158,2.2431,,,,,,,,,,,,,,,
3480.98,58.0162,2.2456,,,,,,,,,,,,,,,
3481,58.0167,2.2447,,,,,,,,,,,,,,,
3481.02,58.0169,2.2442,,,,,,,,,,,,,,,
3481.04,58.0173,2.2449,,,,,,,,,,,,,,,
3481.06,58.0175,2.2441,,,,,,,,,,,,,,,
3481.08,58.0179,2.2444,,,,,,,,,,,,,,,
3481.1,58.0183,2.2446,,,,,,,,,,,,,,,
3481.12,58.0185,2.2441,,,,,,,,,,,,,,,
3481.14,58.019,2.2443,,,,,,,,,,,,,,,
3481.16,58.0192,2.2444,,,,,,,,,,,,,,,
3481.18,58.0196,2.2441,,,,,,,,,,,,,,,
3481.2,58.02,2.244,,,,,,,,,,,,,,,
3481.22,58.0202,2.2433,,,,,,,,,,,,,,,
3481.24,58.0206,2.2439,,,,,,,,,,,,,,,
3481.26,58.0208,2.2448,,,,,,,,,,,,,,,
3481.28,58.0212,2.2434,,,,,,,,,,,,,,,
3481.3,58.0217,2.2444,,,,,,,,,,,,,,,
3481.32,58.0219,2.2431,,,,,,,,,,,,,,,
3481.34,58.0221,2.2435,,,,,,,,,,,,,,,
3481.36,58.0225,2.2449,,,,,,,,,,,,,,,
3481.38,58.0227,2.2427,,,,,,,,,,,,,,,
3481.4,58.0231,2.243,,,,,,,,,,,,,,,
3481.42,58.0235,2.2431,,,,,,,,,,,,,,,
3481.44,58.0237,2.2422,,,,,,,,,,,,,,,
3481.46,58.0242,2.2433,,,,,,,,,,,,,,,
3481.48,58.0246,2.2428,,,,,,,,,,,,,,,
3481.5,58.0248,2.2419,,,,,,,,,,,,,,,
3481.52,58.0252,2.243,,,,,,,,,,,,,,,
3481.54,58.0254,2.2423,,,,,,,,,,,,,,,
3481.56,58.0258,2.2436,,,,,,,,,,,,,,,
3481.58,58.026,2.243,,,,,,,,,,,,,,,
3481.6,58.0265,2.2428,,,,,,,,,,,,,,,
3481.62,58.0269,2.2428,,,,,,,,,,,,,,,
3481.64,58.0271,2.2438,,,,,,,,,,,,,,,
3481.66,58.0275,2.2419,,,,,,,,,,,,,,,
3481.68,58.0279,2.2423,,,,,,,,,,,,,,,
3481.7,58.0281,2.2431,,,,,,,,,,,,,,,
3481.72,58.0285,2.2426,,,,,,,,,,,,,,,
3481.74,58.0289,2.2441,,,,,,,,,,,,,,,
3481.76,58.0292,2.2425,,,,,,,,,,,,,,,
3481.78,58.0296,2.2428,,,,,,,,,,,,,,,
3481.8,58.03,2.2438,,,,,,,,,,,,,,,
3481.82,58.0302,2.2435,,,,,,,,,,,,,,,
3481.84,58.0306,2.2431,,,,,,,,,,,,,,,
3481.86,58.031,2.2419,,,,,,,,,,,,,,,
3481.88,58.0312,2.2427,,,,,,,,,,,,,,,
3481.9,58.0315,2.2433,,,,,,,,,,,,,,,
3481.92,58.0321,2.2438,,,,,,,,,,,,,,,
3481.94,58.0323,2.2446,,,,,,,,,,,,,,,
3481.96,58.0327,2.2434,,,,,,,,,,,,,,,
3481.98,58.0331,2.2428,,,,,,,,,,,,,,,
3482,58.0333,2.2439,,,,,,,,,,,,,,,
3482.02,58.0337,2.2449,,,,,,,,,,,,,,,
3482.04,58.034,2.2428,,,,,,,,,,,,,,,
3482.06,58.0344,2.2448,,,,,,,,,,,,,,,
3482.08,58.0348,2.2438,,,,,,,,,,,,,,,
3482.1,58.035,2.2427,,,,,,,,,,,,,,,
3482.12,58.0352,2.2439,,,,,,,,,,,,,,,
3482.14,58.0356,2.2429,,,,,,,,,,,,,,,
3482.16,58.036,2.2431,,,,,,,,,,,,,,,
3482.18,58.0365,2.2437,,,,,,,,,,,,,,,
3482.2,58.0367,2.242,,,,,,,,,,,,,,,
3482.22,58.0371,2.2433,,,,,,,,,,,,,,,
3482.24,58.0373,2.243,,,,,,,,,,,,,,,
3482.26,58.0377,2.2431,,,,,,,,,,,,,,,
3482.28,58.0381,2.2427,,,,,,,,,,,,,,,
3482.3,58.0383,2.2427,,,,,,,,,,,,,,,
3482.32,58.0387,2.2433,,,,,,,,,,,,,,,
3482.34,58.039,2.2434,,,,,,,,,,,,,,,
3482.36,58.0394,2.243,,,,,,,,,,,,,,,
3482.38,58.0398,2.2433,,,,,,,,,,,,,,,
3482.4,58.04,2.2442,,,,,,,,,,,,,,,
3482.42,58.0404,2.2425,,,,,,,,,,,,,,,
3482.44,58.0406,2.2431,,,,,,,,,,,,,,,
3482.46,58.041,2.2425,,,,,,,,,,,,,,,
3482.48,58.0415,2.2433,,,,,,,,,,,,,,,
3482.5,58.0417,2.244,,,,,,,,,,,,,,,
3482.52,58.0421,2.2423,,,,,,,,,,,,,,,
3482.54,58.0423,2.2438,,,,,,,,,,,,,,,
3482.56,58.0427,2.243,,,,,,,,,,,,,,,
3482.58,58.0429,2.2424,,,,,,,,,,,,,,,
3482.6,58.0433,2.2429,,,,,,,,,,,,,,,
3482.62,58.0435,2.2424,,,,,,,,,,,,,,,
3482.64,58.044,2.2437,,,,,,,,,,,,,,,
3482.66,58.0444,2.2429,,,,,,,,,,,,,,,
3482.68,58.0446,2.2421,,,,,,,,,,,,,,,
3482.7,58.045,2.243,,,,,,,,,,,,,,,
3482.72,58.0452,2.2433,,,,,,,,,,,,,,,
3482.74,58.0456,2.2421,,,,,,,,,,,,,,,
